(1000, 1), 396.24458275000137
(1000, 5), 429.5632190000014
(1000, 10), 523.782458250002
(1000, 15), 827.2200205000004
(1000, 20), 896.4772500000073
(1000, 25), 1180.7960207500034
(1000, 30), 1234.9181250000074
