10, 3, 10000, 0.4580230712890625, 3.511810302734375, 0.50872802734375, 0.30517578125, 3.0517578125
10, 3, 64811, 2.967071533203125, 22.747848510742188, 3.2965596516927085, 1.977874755859375, 19.77874755859375
10, 3, 100000, 4.5778961181640625, 35.097503662109375, 5.08636474609375, 3.0517578125, 30.517578125
10, 3, 1000000, 45.77662658691406, 350.9544372558594, 50.86273193359375, 30.517578125, 305.17578125
10, 3, 10000000, 457.76393127441406, 3509.5237731933594, 508.62640380859375, 305.17578125, 3051.7578125
10, 3, 11511784, 526.9679107666016, 4040.087615966797, 585.5197143554688, 351.311767578125, 3513.11767578125
10, 3, 25557032, 1169.9083404541016, 8969.297576904297, 1299.897969563802, 779.938720703125, 7799.38720703125
10, 3, 100000000, 4577.636978149414, 35095.21713256836, 5086.263122558594, 3051.7578125, 30517.578125
10, 3, 138357544, 6333.505996704102, 48556.8796081543, 7037.228698730469, 4222.337158203125, 42223.37158203125
10, 5, 10000, 0.4582061767578125, 3.818511962890625, 0.3052978515625, 0.30517578125, 3.0517578125
10, 5, 64811, 2.967254638671875, 24.727249145507812, 1.977996826171875, 1.977874755859375, 19.77874755859375
10, 5, 100000, 4.5780792236328125, 38.150787353515625, 3.0518798828125, 3.0517578125, 30.517578125
10, 5, 1000000, 45.77680969238281, 381.4735412597656, 30.5177001953125, 30.517578125, 305.17578125
10, 5, 10000000, 457.7641143798828, 3814.7010803222656, 305.1759033203125, 305.17578125, 3051.7578125
10, 5, 11511784, 526.9680938720703, 4391.400909423828, 351.3118896484375, 351.311767578125, 3513.11767578125
10, 5, 25557032, 1169.9085235595703, 9749.237823486328, 779.9388427734375, 779.938720703125, 7799.38720703125
10, 5, 100000000, 4577.637161254883, 38146.976470947266, 3051.7579345703125, 3051.7578125, 30517.578125
10, 5, 138357544, 6333.50617980957, 52779.21829223633, 4222.3372802734375, 4222.337158203125, 42223.37158203125
10, 10, 10000, 0.4586639404296875, 4.58526611328125, 0.1527252197265625, 0.30517578125, 3.0517578125
10, 10, 64811, 2.96771240234375, 29.675750732421875, 0.98907470703125, 1.977874755859375, 19.77874755859375
10, 10, 100000, 4.5785369873046875, 45.78399658203125, 1.5260162353515625, 3.0517578125, 30.517578125
10, 10, 1000000, 45.77726745605469, 457.77130126953125, 15.258926391601562, 30.517578125, 305.17578125
10, 10, 10000000, 457.7645721435547, 4577.644348144531, 152.58802795410156, 305.17578125, 3051.7578125
10, 10, 11511784, 526.9685516357422, 5269.684143066406, 175.65602111816406, 351.311767578125, 3513.11767578125
10, 10, 25557032, 1169.9089813232422, 11699.088439941406, 389.96949768066406, 779.938720703125, 7799.38720703125
10, 10, 100000000, 4577.637619018555, 45776.37481689453, 1525.8790435791016, 3051.7578125, 30517.578125
10, 10, 138357544, 6333.506637573242, 63335.065002441406, 2111.168716430664, 4222.337158203125, 42223.37158203125
10, 15, 10000, 0.4591217041015625, 5.352020263671875, 0.10186767578125, 0.30517578125, 3.0517578125
10, 15, 64811, 2.968170166015625, 34.62425231933594, 0.6594340006510416, 1.977874755859375, 19.77874755859375
10, 15, 100000, 4.5789947509765625, 53.417205810546875, 1.01739501953125, 3.0517578125, 30.517578125
10, 15, 1000000, 45.77772521972656, 534.0690612792969, 10.17266845703125, 30.517578125, 305.17578125
10, 15, 10000000, 457.76502990722656, 5340.587615966797, 101.72540283203125, 305.17578125, 3051.7578125
10, 15, 11511784, 526.9690093994141, 6147.967376708984, 117.10406494140625, 351.311767578125, 3513.11767578125
10, 15, 25557032, 1169.909439086914, 13648.939056396484, 259.97971598307294, 779.938720703125, 7799.38720703125
10, 15, 100000000, 4577.638076782227, 53405.7731628418, 1017.2527465820312, 3051.7578125, 30517.578125
10, 15, 138357544, 6333.507095336914, 73890.91171264648, 1407.4458618164062, 4222.337158203125, 42223.37158203125
10, 20, 10000, 0.4595794677734375, 6.1187744140625, 0.07643890380859375, 0.30517578125, 3.0517578125
10, 20, 64811, 2.9686279296875, 39.57275390625, 0.4946136474609375, 1.977874755859375, 19.77874755859375
10, 20, 100000, 4.5794525146484375, 61.0504150390625, 0.7630844116210938, 3.0517578125, 30.517578125
10, 20, 1000000, 45.77818298339844, 610.3668212890625, 7.629539489746094, 30.517578125, 305.17578125
10, 20, 10000000, 457.76548767089844, 6103.5308837890625, 76.2940902709961, 305.17578125, 3051.7578125
10, 20, 11511784, 526.9694671630859, 7026.2506103515625, 87.82808685302734, 351.311767578125, 3513.11767578125
10, 20, 25557032, 1169.909896850586, 15598.789672851562, 194.98482513427734, 779.938720703125, 7799.38720703125
10, 20, 100000000, 4577.638534545898, 61035.17150878906, 762.9395980834961, 3051.7578125, 30517.578125
10, 20, 138357544, 6333.507553100586, 84446.75842285156, 1055.5844345092773, 4222.337158203125, 42223.37158203125
100, 3, 10000, 0.4580230712890625, 30.99822998046875, 5.0872802734375, 0.30517578125, 30.517578125
100, 3, 64811, 2.967071533203125, 200.7771759033203, 32.965596516927086, 1.977874755859375, 197.7874755859375
100, 3, 100000, 4.5778961181640625, 309.77630615234375, 50.8636474609375, 3.0517578125, 305.17578125
100, 3, 1000000, 45.77662658691406, 3097.5570678710938, 508.6273193359375, 30.517578125, 3051.7578125
100, 3, 10000000, 457.76393127441406, 30975.364685058594, 5086.2640380859375, 305.17578125, 30517.578125
100, 3, 11511784, 526.9679107666016, 35658.16729736328, 5855.1971435546875, 351.311767578125, 35131.1767578125
100, 3, 25557032, 1169.9083404541016, 79163.80303955078, 12998.979695638021, 779.938720703125, 77993.8720703125
