10, 3, 2.737999999999907
10, 5, 52.873958000000165
10, 10, 4.456792000000043
10, 15, 40.34283300000041
10, 20, 46.06404099999928
20, 3, 28.235707999999526
20, 5, 21.126957999999973
20, 10, 35.87920899999908
20, 15, 416.4540419999998
20, 20, 278.68070800000135
40, 3, 318.5427919999988
40, 5, 413.5458330000006
40, 10, 212.33341699999997
40, 15, 382.6736660000023
40, 20, 627.331625
